x-axis,1
second,Volt
-9.9960E-03,+250.0000E-03
-9.9860E-03,+281.2500E-03
-9.9760E-03,+281.2500E-03
-9.9660E-03,+218.7500E-03
-9.9560E-03,+218.7500E-03
-9.9460E-03,+187.5000E-03
-9.9360E-03,+156.2500E-03
-9.9260E-03,+187.5000E-03
-9.9160E-03,+125.0000E-03
-9.9060E-03,+187.5000E-03
-9.8960E-03,+156.2500E-03
-9.8860E-03,+125.0000E-03
-9.8760E-03,+156.2500E-03
-9.8660E-03,+125.0000E-03
-9.8560E-03,+156.2500E-03
-9.8460E-03,+125.0000E-03
-9.8360E-03,+156.2500E-03
-9.8260E-03,+156.2500E-03
-9.8160E-03,+187.5000E-03
-9.8060E-03,+125.0000E-03
-9.7960E-03,+187.5000E-03
-9.7860E-03,+187.5000E-03
-9.7760E-03,+218.7500E-03
-9.7660E-03,+218.7500E-03
-9.7560E-03,+250.0000E-03
-9.7460E-03,+281.2500E-03
-9.7360E-03,+281.2500E-03
-9.7260E-03,+312.5000E-03
-9.7160E-03,+312.5000E-03
-9.7060E-03,+375.0000E-03
-9.6960E-03,+375.0000E-03
-9.6860E-03,+343.7500E-03
-9.6760E-03,+375.0000E-03
-9.6660E-03,+437.5000E-03
-9.6560E-03,+437.5000E-03
-9.6460E-03,+406.2500E-03
-9.6360E-03,+468.7500E-03
-9.6260E-03,+468.7500E-03
-9.6160E-03,+500.0000E-03
-9.6060E-03,+468.7500E-03
-9.5960E-03,+468.7500E-03
-9.5860E-03,-3.9687500E+00
-9.5760E-03,-2.0000000E+00
-9.5660E-03,-1.5625000E+00
-9.5560E-03,-1.5312500E+00
-9.5460E-03,-1.3750000E+00
-9.5360E-03,-1.2500000E+00
-9.5260E-03,-1.2187500E+00
-9.5160E-03,-1.0625000E+00
-9.5060E-03,-1.0312500E+00
-9.4960E-03,-687.5000E-03
-9.4860E-03,-625.0000E-03
-9.4760E-03,-625.0000E-03
-9.4660E-03,-625.0000E-03
-9.4560E-03,-562.5000E-03
-9.4460E-03,-593.7500E-03
-9.4360E-03,-531.2500E-03
-9.4260E-03,-500.0000E-03
-9.4160E-03,-500.0000E-03
-9.4060E-03,-500.0000E-03
-9.3960E-03,-468.7500E-03
-9.3860E-03,-406.2500E-03
-9.3760E-03,-375.0000E-03
-9.3660E-03,-375.0000E-03
-9.3560E-03,-375.0000E-03
-9.3460E-03,-312.5000E-03
-9.3360E-03,-312.5000E-03
-9.3260E-03,-281.2500E-03
-9.3160E-03,-281.2500E-03
-9.3060E-03,-250.0000E-03
-9.2960E-03,-250.0000E-03
-9.2860E-03,-218.7500E-03
-9.2760E-03,-218.7500E-03
-9.2660E-03,-187.5000E-03
-9.2560E-03,-156.2500E-03
-9.2460E-03,-187.5000E-03
-9.2360E-03,-156.2500E-03
-9.2260E-03,-187.5000E-03
-9.2160E-03,-156.2500E-03
-9.2060E-03,-156.2500E-03
-9.1960E-03,-187.5000E-03
-9.1860E-03,-187.5000E-03
-9.1760E-03,-187.5000E-03
-9.1660E-03,-187.5000E-03
-9.1560E-03,-187.5000E-03
-9.1460E-03,-218.7500E-03
-9.1360E-03,-250.0000E-03
-9.1260E-03,-250.0000E-03
-9.1160E-03,-250.0000E-03
-9.1060E-03,-281.2500E-03
-9.0960E-03,-281.2500E-03
-9.0860E-03,-281.2500E-03
-9.0760E-03,-312.5000E-03
-9.0660E-03,-312.5000E-03
-9.0560E-03,-312.5000E-03
-9.0460E-03,-312.5000E-03
-9.0360E-03,-343.7500E-03
-9.0260E-03,-343.7500E-03
-9.0160E-03,-343.7500E-03
-9.0060E-03,-343.7500E-03
-8.9960E-03,-343.7500E-03
-8.9860E-03,-343.7500E-03
-8.9760E-03,-343.7500E-03
-8.9660E-03,-375.0000E-03
-8.9560E-03,-375.0000E-03
-8.9460E-03,-343.7500E-03
-8.9360E-03,-343.7500E-03
-8.9260E-03,-312.5000E-03
-8.9160E-03,-281.2500E-03
-8.9060E-03,-312.5000E-03
-8.8960E-03,-281.2500E-03
-8.8860E-03,-250.0000E-03
-8.8760E-03,-250.0000E-03
-8.8660E-03,-218.7500E-03
-8.8560E-03,-218.7500E-03
-8.8460E-03,-187.5000E-03
-8.8360E-03,-125.0000E-03
-8.8260E-03,-156.2500E-03
-8.8160E-03,-93.7500E-03
-8.8060E-03,-93.7500E-03
-8.7960E-03,-93.7500E-03
-8.7860E-03,-31.2500E-03
-8.7760E-03,-31.2500E-03
-8.7660E-03,-31.2500E-03
-8.7560E-03,+0E+00
-8.7460E-03,+0.000000E+00
-8.7360E-03,+31.2500E-03
-8.7260E-03,+62.5000E-03
-8.7160E-03,+62.5000E-03
-8.7060E-03,+62.5000E-03
-8.6960E-03,+31.2500E-03
-8.6860E-03,+62.5000E-03
-8.6760E-03,+62.5000E-03
-8.6660E-03,+93.7500E-03
-8.6560E-03,+62.5000E-03
-8.6460E-03,+93.7500E-03
-8.6360E-03,+62.5000E-03
-8.6260E-03,+62.5000E-03
-8.6160E-03,+62.5000E-03
-8.6060E-03,+31.2500E-03
-8.5960E-03,+0E+00
-8.5860E-03,+0.000000E+00
-8.5760E-03,-31.2500E-03
-8.5660E-03,+0E+00
-8.5560E-03,-31.2500E-03
-8.5460E-03,-31.2500E-03
-8.5360E-03,-62.5000E-03
-8.5260E-03,-93.7500E-03
-8.5160E-03,-93.7500E-03
-8.5060E-03,-93.7500E-03
-8.4960E-03,-93.7500E-03
-8.4860E-03,-125.0000E-03
-8.4760E-03,-125.0000E-03
-8.4660E-03,-156.2500E-03
-8.4560E-03,-156.2500E-03
-8.4460E-03,-156.2500E-03
-8.4360E-03,-156.2500E-03
-8.4260E-03,-156.2500E-03
-8.4160E-03,-187.5000E-03
-8.4060E-03,-125.0000E-03
-8.3960E-03,-156.2500E-03
-8.3860E-03,-156.2500E-03
-8.3760E-03,-156.2500E-03
-8.3660E-03,-156.2500E-03
-8.3560E-03,-156.2500E-03
-8.3460E-03,-93.7500E-03
-8.3360E-03,-93.7500E-03
-8.3260E-03,-93.7500E-03
-8.3160E-03,-93.7500E-03
-8.3060E-03,-62.5000E-03
-8.2960E-03,-31.2500E-03
-8.2860E-03,+0E+00
-8.2760E-03,+0.000000E+00
-8.2660E-03,+62.5000E-03
-8.2560E-03,+62.5000E-03
-8.2460E-03,+125.0000E-03
-8.2360E-03,+93.7500E-03
-8.2260E-03,+125.0000E-03
-8.2160E-03,+156.2500E-03
-8.2060E-03,+156.2500E-03
-8.1960E-03,+156.2500E-03
-8.1860E-03,+187.5000E-03
-8.1760E-03,+218.7500E-03
-8.1660E-03,+218.7500E-03
-8.1560E-03,+218.7500E-03
-8.1460E-03,+218.7500E-03
-8.1360E-03,+218.7500E-03
-8.1260E-03,+250.0000E-03
-8.1160E-03,+218.7500E-03
-8.1060E-03,+218.7500E-03
-8.0960E-03,+218.7500E-03
-8.0860E-03,+218.7500E-03
-8.0760E-03,+187.5000E-03
-8.0660E-03,+187.5000E-03
-8.0560E-03,+187.5000E-03
-8.0460E-03,+187.5000E-03
-8.0360E-03,+156.2500E-03
-8.0260E-03,+125.0000E-03
-8.0160E-03,+125.0000E-03
-8.0060E-03,+93.7500E-03
-7.9960E-03,+125.0000E-03
-7.9860E-03,+125.0000E-03
-7.9760E-03,+62.5000E-03
-7.9660E-03,+31.2500E-03
-7.9560E-03,+31.2500E-03
-7.9460E-03,+0E+00
-7.9360E-03,+0.000000E+00
-7.9260E-03,+0.000000E+00
-7.9160E-03,-31.2500E-03
-7.9060E-03,-31.2500E-03
-7.8960E-03,-62.5000E-03
-7.8860E-03,-62.5000E-03
-7.8760E-03,-62.5000E-03
-7.8660E-03,-31.2500E-03
-7.8560E-03,-62.5000E-03
-7.8460E-03,-31.2500E-03
-7.8360E-03,-62.5000E-03
-7.8260E-03,-31.2500E-03
-7.8160E-03,+0E+00
-7.8060E-03,+0.000000E+00
-7.7960E-03,+0.000000E+00
-7.7860E-03,+0.000000E+00
-7.7760E-03,+0.000000E+00
-7.7660E-03,+31.2500E-03
-7.7560E-03,+62.5000E-03
-7.7460E-03,+62.5000E-03
-7.7360E-03,+93.7500E-03
-7.7260E-03,+93.7500E-03
-7.7160E-03,+125.0000E-03
-7.7060E-03,+125.0000E-03
-7.6960E-03,+187.5000E-03
-7.6860E-03,+218.7500E-03
-7.6760E-03,+187.5000E-03
-7.6660E-03,+250.0000E-03
-7.6560E-03,+250.0000E-03
-7.6460E-03,+281.2500E-03
-7.6360E-03,+250.0000E-03
-7.6260E-03,+281.2500E-03
-7.6160E-03,+312.5000E-03
-7.6060E-03,+312.5000E-03
-7.5960E-03,+343.7500E-03
-7.5860E-03,+312.5000E-03
-7.5760E-03,+343.7500E-03
-7.5660E-03,+312.5000E-03
-7.5560E-03,+343.7500E-03
-7.5460E-03,+312.5000E-03
-7.5360E-03,+312.5000E-03
-7.5260E-03,+312.5000E-03
-7.5160E-03,+312.5000E-03
-7.5060E-03,+281.2500E-03
-7.4960E-03,+281.2500E-03
-7.4860E-03,+281.2500E-03
-7.4760E-03,+281.2500E-03
-7.4660E-03,+218.7500E-03
-7.4560E-03,+218.7500E-03
-7.4460E-03,+187.5000E-03
-7.4360E-03,+187.5000E-03
-7.4260E-03,+156.2500E-03
-7.4160E-03,+156.2500E-03
-7.4060E-03,+125.0000E-03
-7.3960E-03,+156.2500E-03
-7.3860E-03,+93.7500E-03
-7.3760E-03,+62.5000E-03
-7.3660E-03,+62.5000E-03
-7.3560E-03,+62.5000E-03
-7.3460E-03,+62.5000E-03
-7.3360E-03,+31.2500E-03
-7.3260E-03,+31.2500E-03
-7.3160E-03,+31.2500E-03
-7.3060E-03,+31.2500E-03
-7.2960E-03,+31.2500E-03
-7.2860E-03,+0E+00
-7.2760E-03,+31.2500E-03
-7.2660E-03,+31.2500E-03
-7.2560E-03,+31.2500E-03
-7.2460E-03,+31.2500E-03
-7.2360E-03,+62.5000E-03
-7.2260E-03,+93.7500E-03
-7.2160E-03,+62.5000E-03
-7.2060E-03,+93.7500E-03
-7.1960E-03,+93.7500E-03
-7.1860E-03,+125.0000E-03
-7.1760E-03,+156.2500E-03
-7.1660E-03,+187.5000E-03
-7.1560E-03,+218.7500E-03
-7.1460E-03,+218.7500E-03
-7.1360E-03,+250.0000E-03
-7.1260E-03,+281.2500E-03
-7.1160E-03,+250.0000E-03
-7.1060E-03,+281.2500E-03
-7.0960E-03,+312.5000E-03
-7.0860E-03,+312.5000E-03
-7.0760E-03,+343.7500E-03
-7.0660E-03,+375.0000E-03
-7.0560E-03,+375.0000E-03
-7.0460E-03,+375.0000E-03
-7.0360E-03,+343.7500E-03
-7.0260E-03,+375.0000E-03
-7.0160E-03,+343.7500E-03
-7.0060E-03,+375.0000E-03
-6.9960E-03,+406.2500E-03
-6.9860E-03,+406.2500E-03
-6.9760E-03,+343.7500E-03
-6.9660E-03,+343.7500E-03
-6.9560E-03,+375.0000E-03
-6.9460E-03,+375.0000E-03
-6.9360E-03,+343.7500E-03
-6.9260E-03,+312.5000E-03
-6.9160E-03,+312.5000E-03
-6.9060E-03,+281.2500E-03
-6.8960E-03,+281.2500E-03
-6.8860E-03,+250.0000E-03
-6.8760E-03,+250.0000E-03
-6.8660E-03,+218.7500E-03
-6.8560E-03,+218.7500E-03
-6.8460E-03,+125.0000E-03
-6.8360E-03,+156.2500E-03
-6.8260E-03,+156.2500E-03
-6.8160E-03,+125.0000E-03
-6.8060E-03,+125.0000E-03
-6.7960E-03,+62.5000E-03
-6.7860E-03,+93.7500E-03
-6.7760E-03,+62.5000E-03
-6.7660E-03,+62.5000E-03
-6.7560E-03,+31.2500E-03
-6.7460E-03,+93.7500E-03
-6.7360E-03,+62.5000E-03
-6.7260E-03,+62.5000E-03
-6.7160E-03,+62.5000E-03
-6.7060E-03,+62.5000E-03
-6.6960E-03,+93.7500E-03
-6.6860E-03,+93.7500E-03
-6.6760E-03,+125.0000E-03
-6.6660E-03,+125.0000E-03
-6.6560E-03,+125.0000E-03
-6.6460E-03,+156.2500E-03
-6.6360E-03,+187.5000E-03
-6.6260E-03,+187.5000E-03
-6.6160E-03,+187.5000E-03
-6.6060E-03,+218.7500E-03
-6.5960E-03,+250.0000E-03
-6.5860E-03,+250.0000E-03
-6.5760E-03,+281.2500E-03
-6.5660E-03,+312.5000E-03
-6.5560E-03,+312.5000E-03
-6.5460E-03,+375.0000E-03
-6.5360E-03,+343.7500E-03
-6.5260E-03,+375.0000E-03
-6.5160E-03,+406.2500E-03
-6.5060E-03,+406.2500E-03
-6.4960E-03,+437.5000E-03
-6.4860E-03,+437.5000E-03
-6.4760E-03,+437.5000E-03
-6.4660E-03,+468.7500E-03
-6.4560E-03,+437.5000E-03
-6.4460E-03,+437.5000E-03
-6.4360E-03,+437.5000E-03
-6.4260E-03,+437.5000E-03
-6.4160E-03,+437.5000E-03
-6.4060E-03,+406.2500E-03
-6.3960E-03,+343.7500E-03
-6.3860E-03,+375.0000E-03
-6.3760E-03,+375.0000E-03
-6.3660E-03,+375.0000E-03
-6.3560E-03,+343.7500E-03
-6.3460E-03,+312.5000E-03
-6.3360E-03,+281.2500E-03
-6.3260E-03,+312.5000E-03
-6.3160E-03,+250.0000E-03
-6.3060E-03,+218.7500E-03
-6.2960E-03,+218.7500E-03
-6.2860E-03,+218.7500E-03
-6.2760E-03,+187.5000E-03
-6.2660E-03,+156.2500E-03
-6.2560E-03,+187.5000E-03
-6.2460E-03,+156.2500E-03
-6.2360E-03,+156.2500E-03
-6.2260E-03,+125.0000E-03
-6.2160E-03,+93.7500E-03
-6.2060E-03,+93.7500E-03
-6.1960E-03,+62.5000E-03
-6.1860E-03,+125.0000E-03
-6.1760E-03,+125.0000E-03
-6.1660E-03,+93.7500E-03
-6.1560E-03,+125.0000E-03
-6.1460E-03,+125.0000E-03
-6.1360E-03,+125.0000E-03
-6.1260E-03,+93.7500E-03
-6.1160E-03,+156.2500E-03
-6.1060E-03,+156.2500E-03
-6.0960E-03,+156.2500E-03
-6.0860E-03,+156.2500E-03
-6.0760E-03,+187.5000E-03
-6.0660E-03,+218.7500E-03
-6.0560E-03,+250.0000E-03
-6.0460E-03,+218.7500E-03
-6.0360E-03,+281.2500E-03
-6.0260E-03,+281.2500E-03
-6.0160E-03,+312.5000E-03
-6.0060E-03,+343.7500E-03
-5.9960E-03,+375.0000E-03
-5.9860E-03,+375.0000E-03
-5.9760E-03,+406.2500E-03
-5.9660E-03,+406.2500E-03
-5.9560E-03,+437.5000E-03
-5.9460E-03,+406.2500E-03
-5.9360E-03,+437.5000E-03
-5.9260E-03,+500.0000E-03
-5.9160E-03,+437.5000E-03
-5.9060E-03,+437.5000E-03
-5.8960E-03,+468.7500E-03
-5.8860E-03,+468.7500E-03
-5.8760E-03,+437.5000E-03
-5.8660E-03,+437.5000E-03
-5.8560E-03,+437.5000E-03
-5.8460E-03,+437.5000E-03
-5.8360E-03,+437.5000E-03
-5.8260E-03,+406.2500E-03
-5.8160E-03,+406.2500E-03
-5.8060E-03,+375.0000E-03
-5.7960E-03,+375.0000E-03
-5.7860E-03,+343.7500E-03
-5.7760E-03,+312.5000E-03
-5.7660E-03,+312.5000E-03
-5.7560E-03,+281.2500E-03
-5.7460E-03,+281.2500E-03
-5.7360E-03,+218.7500E-03
-5.7260E-03,+187.5000E-03
-5.7160E-03,+218.7500E-03
-5.7060E-03,+187.5000E-03
-5.6960E-03,+187.5000E-03
-5.6860E-03,+156.2500E-03
-5.6760E-03,+156.2500E-03
-5.6660E-03,+125.0000E-03
-5.6560E-03,+125.0000E-03
-5.6460E-03,+125.0000E-03
-5.6360E-03,+125.0000E-03
-5.6260E-03,+125.0000E-03
-5.6160E-03,+93.7500E-03
-5.6060E-03,+125.0000E-03
-5.5960E-03,+125.0000E-03
-5.5860E-03,+93.7500E-03
-5.5760E-03,+125.0000E-03
-5.5660E-03,+156.2500E-03
-5.5560E-03,+156.2500E-03
-5.5460E-03,+187.5000E-03
-5.5360E-03,+156.2500E-03
-5.5260E-03,+187.5000E-03
-5.5160E-03,+218.7500E-03
-5.5060E-03,+218.7500E-03
-5.4960E-03,+250.0000E-03
-5.4860E-03,+281.2500E-03
-5.4760E-03,+281.2500E-03
-5.4660E-03,+312.5000E-03
-5.4560E-03,+375.0000E-03
-5.4460E-03,+375.0000E-03
-5.4360E-03,+343.7500E-03
-5.4260E-03,+375.0000E-03
-5.4160E-03,+437.5000E-03
-5.4060E-03,+406.2500E-03
-5.3960E-03,+437.5000E-03
-5.3860E-03,+468.7500E-03
-5.3760E-03,+468.7500E-03
-5.3660E-03,+468.7500E-03
-5.3560E-03,+1.4375000E+00
-5.3460E-03,-1.9375000E+00
-5.3360E-03,-1.7187500E+00
-5.3260E-03,-1.5625000E+00
-5.3160E-03,-1.3750000E+00
-5.3060E-03,-1.2500000E+00
-5.2960E-03,-1.1562500E+00
-5.2860E-03,-1.1250000E+00
-5.2760E-03,-1.0312500E+00
-5.2660E-03,-625.0000E-03
-5.2560E-03,-625.0000E-03
-5.2460E-03,-593.7500E-03
-5.2360E-03,-562.5000E-03
-5.2260E-03,-562.5000E-03
-5.2160E-03,-531.2500E-03
-5.2060E-03,-500.0000E-03
-5.1960E-03,-500.0000E-03
-5.1860E-03,-437.5000E-03
-5.1760E-03,-468.7500E-03
-5.1660E-03,-437.5000E-03
-5.1560E-03,-406.2500E-03
-5.1460E-03,-343.7500E-03
-5.1360E-03,-375.0000E-03
-5.1260E-03,-343.7500E-03
-5.1160E-03,-312.5000E-03
-5.1060E-03,-312.5000E-03
-5.0960E-03,-281.2500E-03
-5.0860E-03,-281.2500E-03
-5.0760E-03,-281.2500E-03
-5.0660E-03,-250.0000E-03
-5.0560E-03,-250.0000E-03
-5.0460E-03,-218.7500E-03
-5.0360E-03,-218.7500E-03
-5.0260E-03,-218.7500E-03
-5.0160E-03,-218.7500E-03
-5.0060E-03,-218.7500E-03
-4.9960E-03,-218.7500E-03
-4.9860E-03,-218.7500E-03
-4.9760E-03,-218.7500E-03
-4.9660E-03,-218.7500E-03
-4.9560E-03,-218.7500E-03
-4.9460E-03,-250.0000E-03
-4.9360E-03,-250.0000E-03
-4.9260E-03,-250.0000E-03
-4.9160E-03,-250.0000E-03
-4.9060E-03,-250.0000E-03
-4.8960E-03,-250.0000E-03
-4.8860E-03,-281.2500E-03
-4.8760E-03,-281.2500E-03
-4.8660E-03,-312.5000E-03
-4.8560E-03,-281.2500E-03
-4.8460E-03,-312.5000E-03
-4.8360E-03,-312.5000E-03
-4.8260E-03,-312.5000E-03
-4.8160E-03,-343.7500E-03
-4.8060E-03,-343.7500E-03
-4.7960E-03,-343.7500E-03
-4.7860E-03,-343.7500E-03
-4.7760E-03,-343.7500E-03
-4.7660E-03,-343.7500E-03
-4.7560E-03,-343.7500E-03
-4.7460E-03,-343.7500E-03
-4.7360E-03,-343.7500E-03
-4.7260E-03,-312.5000E-03
-4.7160E-03,-312.5000E-03
-4.7060E-03,-281.2500E-03
-4.6960E-03,-312.5000E-03
-4.6860E-03,-281.2500E-03
-4.6760E-03,-281.2500E-03
-4.6660E-03,-250.0000E-03
-4.6560E-03,-218.7500E-03
-4.6460E-03,-187.5000E-03
-4.6360E-03,-187.5000E-03
-4.6260E-03,-187.5000E-03
-4.6160E-03,-156.2500E-03
-4.6060E-03,-125.0000E-03
-4.5960E-03,-93.7500E-03
-4.5860E-03,-93.7500E-03
-4.5760E-03,-93.7500E-03
-4.5660E-03,-62.5000E-03
-4.5560E-03,-62.5000E-03
-4.5460E-03,-62.5000E-03
-4.5360E-03,-31.2500E-03
-4.5260E-03,-31.2500E-03
-4.5160E-03,+0E+00
-4.5060E-03,+0.000000E+00
-4.4960E-03,+31.2500E-03
-4.4860E-03,+0E+00
-4.4760E-03,+31.2500E-03
-4.4660E-03,+31.2500E-03
-4.4560E-03,+31.2500E-03
-4.4460E-03,+31.2500E-03
-4.4360E-03,+31.2500E-03
-4.4260E-03,+31.2500E-03
-4.4160E-03,+31.2500E-03
-4.4060E-03,+31.2500E-03
-4.3960E-03,+0E+00
-4.3860E-03,+0.000000E+00
-4.3760E-03,-31.2500E-03
-4.3660E-03,-31.2500E-03
-4.3560E-03,-31.2500E-03
-4.3460E-03,-31.2500E-03
-4.3360E-03,-31.2500E-03
-4.3260E-03,-62.5000E-03
-4.3160E-03,-62.5000E-03
-4.3060E-03,-93.7500E-03
-4.2960E-03,-93.7500E-03
-4.2860E-03,-93.7500E-03
-4.2760E-03,-93.7500E-03
-4.2660E-03,-125.0000E-03
-4.2560E-03,-156.2500E-03
-4.2460E-03,-125.0000E-03
-4.2360E-03,-125.0000E-03
-4.2260E-03,-125.0000E-03
-4.2160E-03,-125.0000E-03
-4.2060E-03,-125.0000E-03
-4.1960E-03,-125.0000E-03
-4.1860E-03,-125.0000E-03
-4.1760E-03,-125.0000E-03
-4.1660E-03,-125.0000E-03
-4.1560E-03,-125.0000E-03
-4.1460E-03,-93.7500E-03
-4.1360E-03,-125.0000E-03
-4.1260E-03,-93.7500E-03
-4.1160E-03,-62.5000E-03
-4.1060E-03,-62.5000E-03
-4.0960E-03,-62.5000E-03
-4.0860E-03,-31.2500E-03
-4.0760E-03,+0E+00
-4.0660E-03,+0.000000E+00
-4.0560E-03,+31.2500E-03
-4.0460E-03,+31.2500E-03
-4.0360E-03,+31.2500E-03
-4.0260E-03,+62.5000E-03
-4.0160E-03,+93.7500E-03
-4.0060E-03,+93.7500E-03
-3.9960E-03,+125.0000E-03
-3.9860E-03,+187.5000E-03
-3.9760E-03,+156.2500E-03
-3.9660E-03,+125.0000E-03
-3.9560E-03,+156.2500E-03
-3.9460E-03,+156.2500E-03
-3.9360E-03,+187.5000E-03
-3.9260E-03,+187.5000E-03
-3.9160E-03,+187.5000E-03
-3.9060E-03,+218.7500E-03
-3.8960E-03,+187.5000E-03
-3.8860E-03,+187.5000E-03
-3.8760E-03,+187.5000E-03
-3.8660E-03,+156.2500E-03
-3.8560E-03,+156.2500E-03
-3.8460E-03,+156.2500E-03
-3.8360E-03,+125.0000E-03
-3.8260E-03,+156.2500E-03
-3.8160E-03,+156.2500E-03
-3.8060E-03,+125.0000E-03
-3.7960E-03,+93.7500E-03
-3.7860E-03,+93.7500E-03
-3.7760E-03,+93.7500E-03
-3.7660E-03,+62.5000E-03
-3.7560E-03,+31.2500E-03
-3.7460E-03,+62.5000E-03
-3.7360E-03,+31.2500E-03
-3.7260E-03,+31.2500E-03
-3.7160E-03,+31.2500E-03
-3.7060E-03,+0E+00
-3.6960E-03,+0.000000E+00
-3.6860E-03,+0.000000E+00
-3.6760E-03,+0.000000E+00
-3.6660E-03,+0.000000E+00
-3.6560E-03,-31.2500E-03
-3.6460E-03,-31.2500E-03
-3.6360E-03,-31.2500E-03
-3.6260E-03,-31.2500E-03
-3.6160E-03,-31.2500E-03
-3.6060E-03,+0E+00
-3.5960E-03,+0.000000E+00
-3.5860E-03,+0.000000E+00
-3.5760E-03,+31.2500E-03
-3.5660E-03,+0E+00
-3.5560E-03,+62.5000E-03
-3.5460E-03,+62.5000E-03
-3.5360E-03,+93.7500E-03
-3.5260E-03,+62.5000E-03
-3.5160E-03,+93.7500E-03
-3.5060E-03,+93.7500E-03
-3.4960E-03,+125.0000E-03
-3.4860E-03,+125.0000E-03
-3.4760E-03,+156.2500E-03
-3.4660E-03,+187.5000E-03
-3.4560E-03,+218.7500E-03
-3.4460E-03,+187.5000E-03
-3.4360E-03,+218.7500E-03
-3.4260E-03,+250.0000E-03
-3.4160E-03,+250.0000E-03
-3.4060E-03,+281.2500E-03
-3.3960E-03,+281.2500E-03
-3.3860E-03,+281.2500E-03
-3.3760E-03,+281.2500E-03
-3.3660E-03,+312.5000E-03
-3.3560E-03,+312.5000E-03
